REGION,TECHNOLOGY,YEAR,VALUE
REGION1,PWRHYDB03,2050,1.0
REGION1,PWRHYDB04,2020,1.0
REGION1,PWRHYDB04,2021,1.0
REGION1,PWRHYDB04,2022,1.0
REGION1,PWRHYDB04,2023,1.0
REGION1,PWRHYDB04,2024,1.0
REGION1,PWRHYDB04,2025,1.0
REGION1,PWRHYDB04,2026,1.0
REGION1,PWRHYDB04,2027,1.0
REGION1,PWRHYDB04,2028,1.0
REGION1,PWRHYDB04,2029,1.0
REGION1,PWRHYDB04,2030,1.0
REGION1,PWRHYDB04,2031,1.0
REGION1,PWRHYDB04,2032,1.0
REGION1,PWRHYDB04,2033,1.0
REGION1,PWRHYDB04,2034,1.0
REGION1,PWRHYDB04,2035,1.0
REGION1,PWRHYDB04,2036,1.0
REGION1,PWRHYDB04,2037,1.0
REGION1,PWRHYDB04,2038,1.0
REGION1,PWRHYDB04,2039,1.0
REGION1,PWRHYDB04,2040,1.0
REGION1,PWRHYDB04,2041,1.0
REGION1,PWRHYDB04,2042,1.0
REGION1,PWRHYDB04,2043,1.0
REGION1,PWRHYDB04,2044,1.0
REGION1,PWRHYDB04,2045,1.0
REGION1,PWRHYDB04,2046,1.0
REGION1,PWRHYDB04,2047,1.0
REGION1,PWRHYDB04,2048,1.0
REGION1,PWRHYDB04,2049,1.0
REGION1,PWRHYDB04,2050,1.0
REGION1,PWRHYDB05,2020,1.0
REGION1,PWRHYDB05,2021,1.0
REGION1,PWRHYDB05,2022,1.0
REGION1,PWRHYDB05,2023,1.0
REGION1,PWRHYDB05,2024,1.0
REGION1,PWRHYDB05,2025,1.0
REGION1,PWRHYDB05,2026,1.0
REGION1,PWRHYDB05,2027,1.0
REGION1,PWRHYDB05,2028,1.0
REGION1,PWRHYDB05,2029,1.0
REGION1,PWRHYDB05,2030,1.0
REGION1,PWRHYDB05,2031,1.0
REGION1,PWRHYDB05,2032,1.0
REGION1,PWRHYDB05,2033,1.0
REGION1,PWRHYDB05,2034,1.0
REGION1,PWRHYDB05,2035,1.0
REGION1,PWRHYDB05,2036,1.0
REGION1,PWRHYDB05,2037,1.0
REGION1,PWRHYDB05,2038,1.0
REGION1,PWRHYDB05,2039,1.0
REGION1,PWRHYDB05,2040,1.0
REGION1,PWRHYDB05,2041,1.0
REGION1,PWRHYDB05,2042,1.0
REGION1,PWRHYDB05,2043,1.0
REGION1,PWRHYDB05,2044,1.0
REGION1,PWRHYDB05,2045,1.0
REGION1,PWRHYDB05,2046,1.0
REGION1,PWRHYDB05,2047,1.0
REGION1,PWRHYDB05,2048,1.0
REGION1,PWRHYDB05,2049,1.0
REGION1,PWRHYDB05,2050,1.0
REGION1,PWRHYDB06,2020,1.0
REGION1,PWRHYDB06,2021,1.0
REGION1,PWRHYDB06,2022,1.0
REGION1,PWRHYDB06,2023,1.0
REGION1,PWRHYDB06,2024,1.0
REGION1,PWRHYDB06,2025,1.0
REGION1,PWRHYDB06,2026,1.0
REGION1,PWRHYDB06,2027,1.0
REGION1,PWRHYDB06,2028,1.0
REGION1,PWRHYDB06,2029,1.0
REGION1,PWRHYDB06,2030,1.0
REGION1,PWRHYDB06,2031,1.0
REGION1,PWRHYDB06,2032,1.0
REGION1,PWRHYDB06,2033,1.0
REGION1,PWRHYDB06,2034,1.0
REGION1,PWRHYDB06,2035,1.0
REGION1,PWRHYDB06,2036,1.0
REGION1,PWRHYDB06,2037,1.0
REGION1,PWRHYDB06,2038,1.0
REGION1,PWRHYDB06,2039,1.0
REGION1,PWRHYDB06,2040,1.0
REGION1,PWRHYDB06,2041,1.0
REGION1,PWRHYDB06,2042,1.0
REGION1,PWRHYDB06,2043,1.0
REGION1,PWRHYDB06,2044,1.0
REGION1,PWRHYDB06,2045,1.0
REGION1,PWRHYDB06,2046,1.0
REGION1,PWRHYDB06,2047,1.0
REGION1,PWRHYDB06,2048,1.0
REGION1,PWRHYDB06,2049,1.0
REGION1,PWRHYDB06,2050,1.0
REGION1,PWRHYDB07,2020,1.0
REGION1,PWRHYDB07,2021,1.0
REGION1,PWRHYDB07,2022,1.0
REGION1,PWRHYDB07,2023,1.0
REGION1,PWRHYDB07,2024,1.0
REGION1,PWRHYDB07,2025,1.0
REGION1,PWRHYDB07,2026,1.0
REGION1,PWRHYDB07,2027,1.0
REGION1,PWRHYDB07,2028,1.0
REGION1,PWRHYDB07,2029,1.0
REGION1,PWRHYDB07,2030,1.0
REGION1,PWRHYDB07,2031,1.0
REGION1,PWRHYDB07,2032,1.0
REGION1,PWRHYDB07,2033,1.0
REGION1,PWRHYDB07,2034,1.0
REGION1,PWRHYDB07,2035,1.0
REGION1,PWRHYDB07,2036,1.0
REGION1,PWRHYDB07,2037,1.0
REGION1,PWRHYDB07,2038,1.0
REGION1,PWRHYDB07,2039,1.0
REGION1,PWRHYDB07,2040,1.0
REGION1,PWRHYDB07,2041,1.0
REGION1,PWRHYDB07,2042,1.0
REGION1,PWRHYDB07,2043,1.0
REGION1,PWRHYDB07,2044,1.0
REGION1,PWRHYDB07,2045,1.0
REGION1,PWRHYDB07,2046,1.0
REGION1,PWRHYDB07,2047,1.0
REGION1,PWRHYDB07,2048,1.0
REGION1,PWRHYDB07,2049,1.0
REGION1,PWRHYDB07,2050,1.0
REGION1,PWRHYDB08,2020,1.0
REGION1,PWRHYDB08,2021,1.0
REGION1,PWRHYDB08,2022,1.0
REGION1,PWRHYDB08,2023,1.0
REGION1,PWRHYDB08,2024,1.0
REGION1,PWRHYDB08,2025,1.0
REGION1,PWRHYDB08,2026,1.0
REGION1,PWRHYDB08,2027,1.0
REGION1,PWRHYDB08,2028,1.0
REGION1,PWRHYDB08,2029,1.0
REGION1,PWRHYDB08,2030,1.0
REGION1,PWRHYDB08,2031,1.0
REGION1,PWRHYDB08,2032,1.0
REGION1,PWRHYDB08,2033,1.0
REGION1,PWRHYDB08,2034,1.0
REGION1,PWRHYDB08,2035,1.0
REGION1,PWRHYDB08,2036,1.0
REGION1,PWRHYDB08,2037,1.0
REGION1,PWRHYDB08,2038,1.0
REGION1,PWRHYDB08,2039,1.0
REGION1,PWRHYDB08,2040,1.0
REGION1,PWRHYDB08,2041,1.0
REGION1,PWRHYDB08,2042,1.0
REGION1,PWRHYDB08,2043,1.0
REGION1,PWRHYDB08,2044,1.0
REGION1,PWRHYDB08,2045,1.0
REGION1,PWRHYDB08,2046,1.0
REGION1,PWRHYDB08,2047,1.0
REGION1,PWRHYDB08,2048,1.0
REGION1,PWRHYDB08,2049,1.0
REGION1,PWRHYDB08,2050,1.0
REGION1,PWRHYDB09,2020,1.0
REGION1,PWRHYDB09,2021,1.0
REGION1,PWRHYDB09,2022,1.0
REGION1,PWRHYDB09,2023,1.0
REGION1,PWRHYDB09,2024,1.0
REGION1,PWRHYDB09,2025,1.0
REGION1,PWRHYDB09,2026,1.0
REGION1,PWRHYDB09,2027,1.0
REGION1,PWRHYDB09,2028,1.0
REGION1,PWRHYDB09,2029,1.0
REGION1,PWRHYDB09,2030,1.0
REGION1,PWRHYDB09,2031,1.0
REGION1,PWRHYDB09,2032,1.0
REGION1,PWRHYDB09,2033,1.0
REGION1,PWRHYDB09,2034,1.0
REGION1,PWRHYDB09,2035,1.0
REGION1,PWRHYDB09,2036,1.0
REGION1,PWRHYDB09,2037,1.0
REGION1,PWRHYDB09,2038,1.0
REGION1,PWRHYDB09,2039,1.0
REGION1,PWRHYDB09,2040,1.0
REGION1,PWRHYDB09,2041,1.0
REGION1,PWRHYDB09,2042,1.0
REGION1,PWRHYDB09,2043,1.0
REGION1,PWRHYDB09,2044,1.0
REGION1,PWRHYDB09,2045,1.0
REGION1,PWRHYDB09,2046,1.0
REGION1,PWRHYDB09,2047,1.0
REGION1,PWRHYDB09,2048,1.0
REGION1,PWRHYDB09,2049,1.0
REGION1,PWRHYDB09,2050,1.0
REGION1,PWRHYDB10,2020,1.0
REGION1,PWRHYDB10,2021,1.0
REGION1,PWRHYDB10,2022,1.0
REGION1,PWRHYDB10,2023,1.0
REGION1,PWRHYDB10,2024,1.0
REGION1,PWRHYDB10,2025,1.0
REGION1,PWRHYDB10,2026,1.0
REGION1,PWRHYDB10,2027,1.0
REGION1,PWRHYDB10,2028,1.0
REGION1,PWRHYDB10,2029,1.0
REGION1,PWRHYDB10,2030,1.0
REGION1,PWRHYDB10,2031,1.0
REGION1,PWRHYDB10,2032,1.0
REGION1,PWRHYDB10,2033,1.0
REGION1,PWRHYDB10,2034,1.0
REGION1,PWRHYDB10,2035,1.0
REGION1,PWRHYDB10,2036,1.0
REGION1,PWRHYDB10,2037,1.0
REGION1,PWRHYDB10,2038,1.0
REGION1,PWRHYDB10,2039,1.0
REGION1,PWRHYDB10,2040,1.0
REGION1,PWRHYDB10,2041,1.0
REGION1,PWRHYDB10,2042,1.0
REGION1,PWRHYDB10,2043,1.0
REGION1,PWRHYDB10,2044,1.0
REGION1,PWRHYDB10,2045,1.0
REGION1,PWRHYDB10,2046,1.0
REGION1,PWRHYDB10,2047,1.0
REGION1,PWRHYDB10,2048,1.0
REGION1,PWRHYDB10,2049,1.0
REGION1,PWRHYDB10,2050,1.0
REGION1,PWRHYDB11,2020,1.0
REGION1,PWRHYDB11,2021,1.0
REGION1,PWRHYDB11,2022,1.0
REGION1,PWRHYDB11,2023,1.0
REGION1,PWRHYDB11,2024,1.0
REGION1,PWRHYDB11,2025,1.0
REGION1,PWRHYDB11,2026,1.0
REGION1,PWRHYDB11,2027,1.0
REGION1,PWRHYDB11,2028,1.0
REGION1,PWRHYDB11,2029,1.0
REGION1,PWRHYDB11,2030,1.0
REGION1,PWRHYDB11,2031,1.0
REGION1,PWRHYDB11,2032,1.0
REGION1,PWRHYDB11,2033,1.0
REGION1,PWRHYDB11,2034,1.0
REGION1,PWRHYDB11,2035,1.0
REGION1,PWRHYDB11,2036,1.0
REGION1,PWRHYDB11,2037,1.0
REGION1,PWRHYDB11,2038,1.0
REGION1,PWRHYDB11,2039,1.0
REGION1,PWRHYDB11,2040,1.0
REGION1,PWRHYDB11,2041,1.0
REGION1,PWRHYDB11,2042,1.0
REGION1,PWRHYDB11,2043,1.0
REGION1,PWRHYDB11,2044,1.0
REGION1,PWRHYDB11,2045,1.0
REGION1,PWRHYDB11,2046,1.0
REGION1,PWRHYDB11,2047,1.0
REGION1,PWRHYDB11,2048,1.0
REGION1,PWRHYDB11,2049,1.0
REGION1,PWRHYDB11,2050,1.0
REGION1,PWRHYDB12,2020,1.0
REGION1,PWRHYDB12,2021,1.0
REGION1,PWRHYDB12,2022,1.0
REGION1,PWRHYDB12,2023,1.0
REGION1,PWRHYDB12,2024,1.0
REGION1,PWRHYDB12,2025,1.0
REGION1,PWRHYDB12,2026,1.0
REGION1,PWRHYDB12,2027,1.0
REGION1,PWRHYDB12,2028,1.0
REGION1,PWRHYDB12,2029,1.0
REGION1,PWRHYDB12,2030,1.0
REGION1,PWRHYDB12,2031,1.0
REGION1,PWRHYDB12,2032,1.0
REGION1,PWRHYDB12,2033,1.0
REGION1,PWRHYDB12,2034,1.0
REGION1,PWRHYDB12,2035,1.0
REGION1,PWRHYDB12,2036,1.0
REGION1,PWRHYDB12,2037,1.0
REGION1,PWRHYDB12,2038,1.0
REGION1,PWRHYDB12,2039,1.0
REGION1,PWRHYDB12,2040,1.0
REGION1,PWRHYDB12,2041,1.0
REGION1,PWRHYDB12,2042,1.0
REGION1,PWRHYDB12,2043,1.0
REGION1,PWRHYDB12,2044,1.0
REGION1,PWRHYDB12,2045,1.0
REGION1,PWRHYDB12,2046,1.0
REGION1,PWRHYDB12,2047,1.0
REGION1,PWRHYDB12,2048,1.0
REGION1,PWRHYDB12,2049,1.0
REGION1,PWRHYDB12,2050,1.0
REGION1,PWRHYDB13,2020,1.0
REGION1,PWRHYDB13,2021,1.0
REGION1,PWRHYDB13,2022,1.0
REGION1,PWRHYDB13,2023,1.0
REGION1,PWRHYDB13,2024,1.0
REGION1,PWRHYDB13,2025,1.0
REGION1,PWRHYDB13,2026,1.0
REGION1,PWRHYDB13,2027,1.0
REGION1,PWRHYDB13,2028,1.0
REGION1,PWRHYDB13,2029,1.0
REGION1,PWRHYDB13,2030,1.0
REGION1,PWRHYDB13,2031,1.0
REGION1,PWRHYDB13,2032,1.0
REGION1,PWRHYDB13,2033,1.0
REGION1,PWRHYDB13,2034,1.0
REGION1,PWRHYDB13,2035,1.0
REGION1,PWRHYDB13,2036,1.0
REGION1,PWRHYDB13,2037,1.0
REGION1,PWRHYDB13,2038,1.0
REGION1,PWRHYDB13,2039,1.0
REGION1,PWRHYDB13,2040,1.0
REGION1,PWRHYDB13,2041,1.0
REGION1,PWRHYDB13,2042,1.0
REGION1,PWRHYDB13,2043,1.0
REGION1,PWRHYDB13,2044,1.0
REGION1,PWRHYDB13,2045,1.0
REGION1,PWRHYDB13,2046,1.0
REGION1,PWRHYDB13,2047,1.0
REGION1,PWRHYDB13,2048,1.0
REGION1,PWRHYDB13,2049,1.0
REGION1,PWRHYDB13,2050,1.0
REGION1,PWRNGSB01,2020,1.0
REGION1,PWRNGSB01,2021,1.0
REGION1,PWRNGSB01,2022,1.0
REGION1,PWRNGSB01,2023,1.0
REGION1,PWRNGSB01,2024,1.0
REGION1,PWRNGSB01,2025,1.0
REGION1,PWRNGSB01,2026,1.0
REGION1,PWRNGSB01,2027,1.0
REGION1,PWRNGSB01,2028,1.0
REGION1,PWRNGSB01,2029,1.0
REGION1,PWRNGSB01,2030,1.0
REGION1,PWRNGSB01,2031,1.0
REGION1,PWRNGSB01,2032,1.0
REGION1,PWRNGSB01,2033,1.0
REGION1,PWRNGSB01,2034,1.0
REGION1,PWRNGSB01,2035,1.0
REGION1,PWRNGSB01,2036,1.0
REGION1,PWRNGSB01,2037,1.0
REGION1,PWRNGSB01,2038,1.0
REGION1,PWRNGSB01,2039,1.0
REGION1,PWRNGSB01,2040,1.0
REGION1,PWRNGSB01,2041,1.0
REGION1,PWRNGSB01,2042,1.0
REGION1,PWRNGSB01,2043,1.0
REGION1,PWRNGSB01,2044,1.0
REGION1,PWRNGSB01,2045,1.0
REGION1,PWRNGSB01,2046,1.0
REGION1,PWRNGSB01,2047,1.0
REGION1,PWRNGSB01,2048,1.0
REGION1,PWRNGSB01,2049,1.0
REGION1,PWRNGSB01,2050,1.0
REGION1,PWRURNB01,2020,1.0
REGION1,PWRURNB01,2021,1.0
REGION1,PWRURNB01,2022,1.0
REGION1,PWRURNB01,2023,1.0
REGION1,PWRURNB01,2024,1.0
REGION1,PWRURNB01,2025,1.0
REGION1,PWRURNB01,2026,1.0
REGION1,PWRURNB01,2027,1.0
REGION1,PWRURNB01,2028,1.0
REGION1,PWRURNB01,2029,1.0
REGION1,PWRURNB01,2030,1.0
REGION1,PWRURNB01,2031,1.0
REGION1,PWRURNB01,2032,1.0
REGION1,PWRURNB01,2033,1.0
REGION1,PWRURNB01,2034,1.0
REGION1,PWRURNB01,2035,1.0
REGION1,PWRURNB01,2036,1.0
REGION1,PWRURNB01,2037,1.0
REGION1,PWRURNB01,2038,1.0
REGION1,PWRURNB01,2039,1.0
REGION1,PWRURNB01,2040,1.0
REGION1,PWRURNB01,2041,1.0
REGION1,PWRURNB01,2042,1.0
REGION1,PWRURNB01,2043,1.0
REGION1,PWRURNB01,2044,1.0
REGION1,PWRURNB01,2045,1.0
REGION1,PWRURNB01,2046,1.0
REGION1,PWRURNB01,2047,1.0
REGION1,PWRURNB01,2048,1.0
REGION1,PWRURNB01,2049,1.0
REGION1,PWRURNB01,2050,1.0
